id,Name,fossil_bio,ipcc_code_2006_for_standard_report_name,Total
47050,Liberia,fossil,Enteric Fermentation,4.855588104
27939,Fiji,fossil,Enteric Fermentation,6.856898004
24802,Egypt,fossil,Enteric Fermentation,559.9295753
34034,Grenada,fossil,Enteric Fermentation,0.3546456
45118,Saint Kitts and Nevis,fossil,Enteric Fermentation,0.201003396
37421,Hungary,fossil,Enteric Fermentation,95.35146
31396,Guinea,fossil,Enteric Fermentation,229.024702
36563,Croatia,fossil,Enteric Fermentation,49.7215128
44758,Kiribati,fossil,Enteric Fermentation,0.014184
47432,Libyan Arab Jamahiriya,fossil,Enteric Fermentation,62.2421664
30415,Georgia,fossil,Enteric Fermentation,70.68809
35735,Hong Kong,fossil,Enteric Fermentation,0.322052604
46000,Kuwait,fossil,Enteric Fermentation,6.104930196
44338,Cambodia,fossil,Enteric Fermentation,172.7982604
38589,India,fossil,Enteric Fermentation,13892.75336
33081,Equatorial Guinea,fossil,Enteric Fermentation,0.416831904
45633,"Korea, Republic of",fossil,Enteric Fermentation,334.8119363
35434,Guyana,fossil,Enteric Fermentation,8.026799904
36943,Haiti,fossil,Enteric Fermentation,101.0034729
30843,Ghana,fossil,Enteric Fermentation,112.5245747
29956,United Kingdom,fossil,Enteric Fermentation,988.295698
27417,Finland,fossil,Enteric Fermentation,73.2759778
35071,French Guiana,fossil,Enteric Fermentation,1.3318332
36098,Honduras,fossil,Enteric Fermentation,170.4742612
40676,Israel,fossil,Enteric Fermentation,62.1619165
47845,Saint Lucia,fossil,Enteric Fermentation,0.797631696
26453,Estonia,fossil,Enteric Fermentation,29.72486
37985,Indonesia,fossil,Enteric Fermentation,1231.457048
31827,Guadeloupe,fossil,Enteric Fermentation,4.618323
25890,Spain,fossil,Enteric Fermentation,581.3871542
43926,Kyrgyzstan,fossil,Enteric Fermentation,166.5426084
41217,Italy,fossil,Enteric Fermentation,502.4499559
43580,Kenya,fossil,Enteric Fermentation,1348.369523
48287,Sri Lanka,fossil,Enteric Fermentation,61.113417
48718,Lesotho,fossil,Enteric Fermentation,31.7674578
29451,Gabon,fossil,Enteric Fermentation,3.212952504
34628,Guatemala,fossil,Enteric Fermentation,220.5525188
46322,Lao People's Democratic Republic,fossil,Enteric Fermentation,158.001169
52596,Mexico,fossil,Enteric Fermentation,2558.245183
63592,Philippines,fossil,Enteric Fermentation,410.7974462
61788,Oman,fossil,Enteric Fermentation,38.871046
63077,Peru,fossil,Enteric Fermentation,397.2882538
57371,Malaysia,fossil,Enteric Fermentation,44.7434814
61391,New Zealand,fossil,Enteric Fermentation,1022.879729
53055,"Macedonia, the former Yugoslav Republic of",fossil,Enteric Fermentation,26.0687889
62611,Panama,fossil,Enteric Fermentation,98.0605038
50114,Latvia,fossil,Enteric Fermentation,39.8136014
70649,Sudan,fossil,Enteric Fermentation,2149.011101
57782,Namibia,fossil,Enteric Fermentation,166.1934868
70194,Serbia and Montenegro,fossil,Enteric Fermentation,111.6806649
62203,Pakistan,fossil,Enteric Fermentation,4547.5088
49670,Luxembourg,fossil,Enteric Fermentation,15.3518358
53494,Mali,fossil,Enteric Fermentation,586.4967403
59012,Nigeria,fossil,Enteric Fermentation,1292.523805
73386,Somalia,fossil,Enteric Fermentation,608.5598566
54753,Mongolia,fossil,Enteric Fermentation,496.9156006
69762,Saudi Arabia,fossil,Enteric Fermentation,131.168297
69400,Rwanda,fossil,Enteric Fermentation,62.1494784
68932,Russian Federation,fossil,Enteric Fermentation,1895.149669
55183,Mozambique,fossil,Enteric Fermentation,80.2663381
59437,Nicaragua,fossil,Enteric Fermentation,282.6820486
72984,El Salvador,fossil,Enteric Fermentation,63.6579437
58196,New Caledonia,fossil,Enteric Fermentation,4.564283004
68350,Romania,fossil,Enteric Fermentation,273.437056
67801,Reunion,fossil,Enteric Fermentation,2.144255304
50919,Morocco,fossil,Enteric Fermentation,297.6733745
72587,Sierra Leone,fossil,Enteric Fermentation,34.7229068
67425,Qatar,fossil,Enteric Fermentation,9.406947204
59969,Netherlands,fossil,Enteric Fermentation,335.803458
53864,Malta,fossil,Enteric Fermentation,1.397281404
56056,Martinique,fossil,Enteric Fermentation,0.8472303
67059,French Polynesia,fossil,Enteric Fermentation,0.554724
66638,Paraguay,fossil,Enteric Fermentation,862.2019116
51292,"Moldova, Republic of",fossil,Enteric Fermentation,24.0333302
72136,Solomon Islands,fossil,Enteric Fermentation,0.953699796
51723,Madagascar,fossil,Enteric Fermentation,360.3396108
56445,Mauritius,fossil,Enteric Fermentation,0.4585158
66185,Portugal,fossil,Enteric Fermentation,118.101012
71486,Singapore,fossil,Enteric Fermentation,0.020524404
58561,Niger,fossil,Enteric Fermentation,608.0665174
54300,Myanmar,fossil,Enteric Fermentation,1085.67882
65671,"Korea, Democratic People's Republic of",fossil,Enteric Fermentation,53.4136296
60529,Norway,fossil,Enteric Fermentation,79.9166535
55631,Mauritania,fossil,Enteric Fermentation,223.668212
65291,Puerto Rico,fossil,Enteric Fermentation,25.6629705
71100,Senegal,fossil,Enteric Fermentation,235.5654272
64942,Poland,fossil,Enteric Fermentation,554.5901832
56892,Malawi,fossil,Enteric Fermentation,94.0917048
64361,Papua New Guinea,fossil,Enteric Fermentation,6.902106504
60922,Nepal,fossil,Enteric Fermentation,547.5786006
83643,Ukraine,fossil,Enteric Fermentation,372.377318
79282,Tajikistan,fossil,Enteric Fermentation,204.3512284
76984,Seychelles,fossil,Enteric Fermentation,0.043158
81211,Tunisia,fossil,Enteric Fermentation,89.904976
74527,Suriname,fossil,Enteric Fermentation,2.326971
76065,Sweden,fossil,Enteric Fermentation,111.606301
89010,Zambia,fossil,Enteric Fermentation,165.808935
77351,Syrian Arab Republic,fossil,Enteric Fermentation,156.4436842
89449,Zimbabwe,fossil,Enteric Fermentation,284.1822332
85617,Saint Vincent and the Grenadines,fossil,Enteric Fermentation,0.327755796
80843,Trinidad and Tobago,fossil,Enteric Fermentation,2.353226796
78485,Togo,fossil,Enteric Fermentation,41.4596974
83107,Uganda,fossil,Enteric Fermentation,607.4473517
79633,Turkmenistan,fossil,Enteric Fermentation,300.339075
81700,Turkey,fossil,Enteric Fermentation,1116.275885
82242,Taiwan_Province of China,fossil,Enteric Fermentation,15.5262343
85195,Uzbekistan,fossil,Enteric Fermentation,949.58526
78122,Chad,fossil,Enteric Fermentation,1415.331869
76571,Swaziland,fossil,Enteric Fermentation,30.328247
74148,Sao Tome and Principe,fossil,Enteric Fermentation,0.129719004
88548,South Africa,fossil,Enteric Fermentation,968.3468802
84105,Uruguay,fossil,Enteric Fermentation,747.75372
86865,Viet Nam,fossil,Enteric Fermentation,494.2733076
74994,Slovakia,fossil,Enteric Fermentation,51.2575941
75506,Slovenia,fossil,Enteric Fermentation,50.4893941
78943,Thailand,fossil,Enteric Fermentation,256.693655
84684,United States,fossil,Enteric Fermentation,6542.782568
80013,Timor-Leste,fossil,Enteric Fermentation,18.6345889
86062,Venezuela,fossil,Enteric Fermentation,1090.320845
80444,Tonga,fossil,Enteric Fermentation,1.0450116
82673,Tanzania_United Republic of,fossil,Enteric Fermentation,943.7127312
87316,Vanuatu,fossil,Enteric Fermentation,10.4941738
87752,Samoa,fossil,Enteric Fermentation,3.264754404
88105,Yemen,fossil,Enteric Fermentation,175.1805964
13359,Central African Republic,fossil,Enteric Fermentation,200.3627696
5557,Burundi,fossil,Enteric Fermentation,49.5685376
6903,Burkina Faso,fossil,Enteric Fermentation,424.622402
15506,China,fossil,Enteric Fermentation,7109.165976
22511,Dominica,fossil,Enteric Fermentation,0.9377052
12105,Brunei Darussalam,fossil,Enteric Fermentation,0.2681451
9519,Belarus,fossil,Enteric Fermentation,373.83843
6097,Belgium,fossil,Enteric Fermentation,180.482692
6502,Benin,fossil,Enteric Fermentation,85.565584
14956,Chile,fossil,Enteric Fermentation,217.0087333
8244,Bahrain,fossil,Enteric Fermentation,0.814146
9042,Bosnia and Herzegovina,fossil,Enteric Fermentation,43.7108079
11752,Barbados,fossil,Enteric Fermentation,0.897693204
23002,Denmark,fossil,Enteric Fermentation,140.1892009
23478,Dominican Republic,fossil,Enteric Fermentation,192.9719171
22071,Djibouti,fossil,Enteric Fermentation,17.570046
23914,Algeria,fossil,Enteric Fermentation,297.7610252
24353,Ecuador,fossil,Enteric Fermentation,269.2238686
17440,Cook Islands,fossil,Enteric Fermentation,0.047931396
21600,Germany,fossil,Enteric Fermentation,1054.064478
707,Afghanistan,fossil,Enteric Fermentation,359.6539856
13890,Canada,fossil,Enteric Fermentation,849.507224
20972,Czech Republic,fossil,Enteric Fermentation,161.5507244
17088,Congo,fossil,Enteric Fermentation,16.0089787
1740,Albania,fossil,Enteric Fermentation,61.53091
20425,Cyprus,fossil,Enteric Fermentation,8.9059806
12936,Botswana,fossil,Enteric Fermentation,85.164318
16741,Congo_the Democratic Republic of the,fossil,Enteric Fermentation,63.437413
12550,Bhutan,fossil,Enteric Fermentation,10.9656199
7867,Bulgaria,fossil,Enteric Fermentation,60.9697682
2299,United Arab Emirates,fossil,Enteric Fermentation,47.1847959
7343,Bangladesh,fossil,Enteric Fermentation,996.2172
19723,Cuba,fossil,Enteric Fermentation,254.03595
2765,Argentina,fossil,Enteric Fermentation,3510.670438
16373,Cameroon,fossil,Enteric Fermentation,234.8342122
19273,Costa Rica,fossil,Enteric Fermentation,91.3064936
8649,Bahamas,fossil,Enteric Fermentation,0.161472396
18854,Cape Verde,fossil,Enteric Fermentation,2.209338396
3128,Armenia,fossil,Enteric Fermentation,51.4871766
14448,Switzerland,fossil,Enteric Fermentation,119.6376238
18433,Comoros,fossil,Enteric Fermentation,2.3939502
3464,Antigua and Barbuda,fossil,Enteric Fermentation,0.551316204
17951,Colombia,fossil,Enteric Fermentation,1460.453497
1126,Angola,fossil,Enteric Fermentation,228.4519456
15970,Cote d'Ivoire,fossil,Enteric Fermentation,75.8534651
11231,Brazil,fossil,Enteric Fermentation,14743.56683
4007,Australia,fossil,Enteric Fermentation,2635.71289
4599,Austria,fossil,Enteric Fermentation,152.3214022
10702,Bolivia,fossil,Enteric Fermentation,584.9031936
10010,Belize,fossil,Enteric Fermentation,6.109578
5119,Azerbaijan,fossil,Enteric Fermentation,239.3195452
15521,China,fossil,Fossil fuel fires,90.00000269
4006,Australia,fossil,Fossil fuel fires,0.600000012
38575,India,fossil,Fossil fuel fires,45.00000134
84693,United States,fossil,Fossil fuel fires,15.00000044
74149,Sao Tome and Principe,fossil,Incineration and Open Burning of Waste,0.007806312
82234,Taiwan_Province of China,fossil,Incineration and Open Burning of Waste,7.348905744
81208,Tunisia,fossil,Incineration and Open Burning of Waste,0.24208224
85181,Uzbekistan,fossil,Incineration and Open Burning of Waste,3.884356872
81685,Turkey,bio,Incineration and Open Burning of Waste,0.001409208
76574,Swaziland,fossil,Incineration and Open Burning of Waste,0.032258496
82221,Taiwan_Province of China,bio,Incineration and Open Burning of Waste,0.072821184
86462,Virgin Islands_British,fossil,Incineration and Open Burning of Waste,0.00399096
75518,Slovenia,fossil,Incineration and Open Burning of Waste,0.945821052
86069,Venezuela,fossil,Incineration and Open Burning of Waste,7.586081832
86861,Viet Nam,fossil,Incineration and Open Burning of Waste,3.920341692
76055,Sweden,bio,Incineration and Open Burning of Waste,0.001746288
87308,Vanuatu,fossil,Incineration and Open Burning of Waste,0.013350312
87751,Samoa,fossil,Incineration and Open Burning of Waste,0.007486068
88097,Yemen,fossil,Incineration and Open Burning of Waste,0.166090968
88551,South Africa,fossil,Incineration and Open Burning of Waste,5.74191576
89012,Zambia,fossil,Incineration and Open Burning of Waste,0.274351512
76987,Seychelles,fossil,Incineration and Open Burning of Waste,0.006392016
84682,United States,fossil,Incineration and Open Burning of Waste,138.3091342
74528,Suriname,fossil,Incineration and Open Burning of Waste,0.0084537
77341,Syrian Arab Republic,fossil,Incineration and Open Burning of Waste,0.000188762
77712,Turks and Caicos Islands,fossil,Incineration and Open Burning of Waste,0.00086551
84669,United States,bio,Incineration and Open Burning of Waste,0.032745912
74988,Slovakia,bio,Incineration and Open Burning of Waste,0.045798
84113,Uruguay,fossil,Incineration and Open Burning of Waste,0.414014688
78120,Chad,fossil,Incineration and Open Burning of Waste,0.374379804
78484,Togo,fossil,Incineration and Open Burning of Waste,0.026200824
78932,Thailand,bio,Incineration and Open Burning of Waste,0.157920528
83642,Ukraine,fossil,Incineration and Open Burning of Waste,2.352183936
81703,Turkey,fossil,Incineration and Open Burning of Waste,13.73035159
75501,Slovenia,bio,Incineration and Open Burning of Waste,0.000411919
74999,Slovakia,fossil,Incineration and Open Burning of Waste,1.496487
76078,Sweden,fossil,Incineration and Open Burning of Waste,10.3191097
78951,Thailand,fossil,Incineration and Open Burning of Waste,11.9694491
83626,Ukraine,bio,Incineration and Open Burning of Waste,0.012120624
79287,Tajikistan,fossil,Incineration and Open Burning of Waste,0.862682304
79623,Turkmenistan,fossil,Incineration and Open Burning of Waste,0.893467428
85627,Saint Vincent and the Grenadines,fossil,Incineration and Open Burning of Waste,0.000289415
83103,Uganda,fossil,Incineration and Open Burning of Waste,1.060744488
89453,Zimbabwe,fossil,Incineration and Open Burning of Waste,0.057311604
80007,Timor-Leste,fossil,Incineration and Open Burning of Waste,0.04483944
82675,Tanzania_United Republic of,fossil,Incineration and Open Burning of Waste,1.499072172
80442,Tonga,fossil,Incineration and Open Burning of Waste,0.00351084
80853,Trinidad and Tobago,fossil,Incineration and Open Burning of Waste,0.495656532
7852,Bulgaria,bio,Incineration and Open Burning of Waste,0.000306776
259,Aruba,fossil,Incineration and Open Burning of Waste,0.022213524
2777,Argentina,fossil,Incineration and Open Burning of Waste,5.75640342
22503,Dominica,fossil,Incineration and Open Burning of Waste,0.006441072
12106,Brunei Darussalam,fossil,Incineration and Open Burning of Waste,0.210066348
15515,China,fossil,Incineration and Open Burning of Waste,409.5461855
22083,Djibouti,fossil,Incineration and Open Burning of Waste,0.029665812
4614,Austria,fossil,Incineration and Open Burning of Waste,5.089452
12942,Botswana,fossil,Incineration and Open Burning of Waste,0.127549188
16367,Cameroon,fossil,Incineration and Open Burning of Waste,0.040384404
17441,Cook Islands,fossil,Incineration and Open Burning of Waste,0.000423534
13351,Central African Republic,fossil,Incineration and Open Burning of Waste,0.1672677
6508,Benin,fossil,Incineration and Open Burning of Waste,0.038983788
13871,Canada,bio,Incineration and Open Burning of Waste,0.072755748
10011,Belize,fossil,Incineration and Open Burning of Waste,0.003236184
5117,Azerbaijan,fossil,Incineration and Open Burning of Waste,1.057609356
19732,Cuba,fossil,Incineration and Open Burning of Waste,1.237426572
7348,Bangladesh,fossil,Incineration and Open Burning of Waste,0.322011432
15961,Cote d'Ivoire,fossil,Incineration and Open Burning of Waste,1.028580108
23013,Denmark,fossil,Incineration and Open Burning of Waste,6.875047884
3996,Australia,fossil,Incineration and Open Burning of Waste,10.09407791
18423,Comoros,fossil,Incineration and Open Burning of Waste,0.0245829
2297,United Arab Emirates,fossil,Incineration and Open Burning of Waste,1.236117624
10703,Bolivia,fossil,Incineration and Open Burning of Waste,0.529302
3134,Armenia,fossil,Incineration and Open Burning of Waste,0.543255096
17953,Colombia,fossil,Incineration and Open Burning of Waste,1.642872576
18844,Cape Verde,fossil,Incineration and Open Burning of Waste,0.014195712
5558,Burundi,fossil,Incineration and Open Burning of Waste,0.26235204
10330,Bermuda,fossil,Incineration and Open Burning of Waste,0.002406
14435,Switzerland,bio,Incineration and Open Burning of Waste,0.03048678
19279,Costa Rica,fossil,Incineration and Open Burning of Waste,0.55558398
20064,Cayman Islands,fossil,Incineration and Open Burning of Waste,0.01131816
6083,Belgium,bio,Incineration and Open Burning of Waste,0.005067924
16735,Congo_the Democratic Republic of the,fossil,Incineration and Open Burning of Waste,2.511788784
9514,Belarus,fossil,Incineration and Open Burning of Waste,4.8372969
14442,Switzerland,fossil,Incineration and Open Burning of Waste,4.000322856
2010,Netherlands Antilles,fossil,Incineration and Open Burning of Waste,0.03804108
14961,Chile,fossil,Incineration and Open Burning of Waste,1.333785156
20420,Cyprus,fossil,Incineration and Open Burning of Waste,0.693507996
6106,Belgium,fossil,Incineration and Open Burning of Waste,11.78743327
7866,Bulgaria,fossil,Incineration and Open Burning of Waste,48.826311
